Dataset,Run,Checkpoint,Training_Type,Method,CMC_Type,Input_Type,Misclassification_Count,S1_Train_loss,S1_Train_acc,S1_Val_loss,S1_Val_acc,S1_Test_loss,S1_Test_acc,S2_Train_loss,S2_Train_acc,S2_Val_loss,S2_Val_acc,S2_Test_loss,S2_Test_acc,S3_Train_loss,S3_Train_acc,S3_Val_loss,S3_Val_acc,S3_Test_loss,S3_Test_acc,Solve_Time
Caltech101,3,./checkpoints/Caltech101_CO/Run3_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.054708851303130995,98.44410295812524,0.3530069570716393,90.46887009992314,0.374599932085374,90.22591055786077,0.0646478940893424,97.96388782174414,0.3716814296232747,89.4696387394312,0.3889694993206849,89.71876440756108,0.03224165563386104,98.5593545908567,0.3433899216290898,91.08378170637971,0.3691142160478085,90.73305670816045,3715.7883150577545
KMNIST,1,./checkpoints/KMNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,9.277830437592153e-05,100.0,0.019717522635978337,99.6,0.06968884024918079,98.48,0.002440069712266753,99.92291666666667,0.02418976167635992,99.45833333333333,0.07675027788300068,98.35,0.00013689709669173074,100.0,0.018514182408844743,99.53333333333333,0.07673785107433796,98.26,3646.169268131256
KMNIST,2,./checkpoints/KMNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.0003295728253336468,100.0,0.016653047527186573,99.5,0.07970968148596584,98.05,0.0016556267698373025,99.97291666666666,0.02045548542247464,99.35,0.08078812085706741,98.01,5.6208908674307166e-05,100.0,0.016418253838666713,99.575,0.06875899276100099,98.38,3649.7484872341156
KMNIST,3,./checkpoints/KMNIST_CO/Run3_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.0004779145922511816,99.99583333333334,0.01624598433372254,99.59166666666667,0.07606104127168656,98.22,0.0007485672229668126,99.9875,0.01762297432900717,99.53333333333333,0.08304179791212082,97.96,0.00023572092163279498,99.99791666666667,0.015005124209215865,99.6,0.07902757870554925,98.08,3649.9814846515656
EMNIST,1,./checkpoints/EMNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.0671492733180714,97.45092147435898,0.12592986163038475,95.58092948717949,0.13055577992855644,95.29807692307692,0.06791571133937209,97.40885416666667,0.12664705199690965,95.51282051282051,0.13107033282285557,95.27403846153847,0.0651353062584232,97.45092147435898,0.12792718093364666,95.40064102564102,0.1309217533798745,95.36538461538461,57.11487889289856
EMNIST,2,./checkpoints/EMNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.07835765728392662,97.16245993589743,0.13055957762094644,95.34054487179488,0.1317052002566365,95.23557692307692,0.07868984507587858,97.1454326923077,0.13088758977559897,95.34054487179488,0.13202485092270833,95.22596153846153,0.07086730774205464,97.3467548076923,0.12903139847211348,95.32051282051282,0.13177688719991307,95.34615384615384,115.44636058807373
EMNIST,3,./checkpoints/EMNIST_CO/Run3_checkpoint_CMC_Correct_1.pth,AWP,CMC,Correct,t,1,0.06938106522489434,97.47996794871794,0.12919581903096958,95.20833333333333,0.1322549189401504,95.3125,0.06940861018613363,97.47395833333333,0.12922086717608647,95.1923076923077,0.13219638215270466,95.3125,0.06540381809792076,97.54807692307692,0.13063051171409779,95.14823717948718,0.1331311345480096,95.22596153846153,65.74027371406555
CIFAR10,1,./checkpoints_SAP/CIFAR10_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.3729174514770508,87.475,0.48123774032592775,83.73,0.4978843328475952,83.54,0.3702209137916565,87.65,0.47715560941696167,84.17,0.4933794612407684,83.92,0.3616911507606506,87.905,0.4764952468395233,84.32,0.47416951551437375,84.66,202.03527975082397
CIFAR10,2,./checkpoints_SAP/CIFAR10_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.3559932500362396,87.7475,0.47515657629966734,83.54,0.4659577443599701,84.32,0.35424203939437865,87.855,0.46882949409484864,84.1,0.45807848963737485,84.21,0.2833667135477066,90.2875,0.41337488079071044,86.27,0.41234312355518343,86.53,399.15811371803284
CIFAR10,3,./checkpoints_SAP/CIFAR10_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.36100005655288697,87.8175,0.4548319263458252,84.58,0.46716697092056275,84.31,0.3688840974330902,87.465,0.45230963621139525,84.58,0.4693022196292877,83.9,0.3595571332454681,87.91,0.45583015909194946,84.54,0.48356803159713746,83.52,339.33736085891724
CIFAR10,4,./checkpoints_SAP/CIFAR10_CO/Run4_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.3496543133735657,87.9475,0.42828336210250856,84.89,0.4555561538696289,84.31,0.35285777292251586,88.0025,0.43079166984558104,85.29,0.4631043851852417,84.58,0.34896604142189025,88.12,0.4558557163596153,85.0,0.45949180228710174,84.74,225.52602195739746
CIFAR10,5,./checkpoints_SAP/CIFAR10_CO/Run5_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.4314041140079498,85.4525,0.5205621725082398,82.53,0.516309328365326,82.74,0.42851578607559204,85.4525,0.5196556057929993,82.5,0.5265183630466461,82.37,0.3720424940109253,87.515,0.4687359383583069,84.29,0.46426401162147524,84.38,264.3183581829071
MNIST,1,./checkpoints_SAP/MNIST_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.026275988432889183,99.19791666666667,0.05054606499771277,98.59166666666667,0.04600572193078697,98.48,0.02619219461704294,99.19375,0.05052166788776716,98.59166666666667,0.04594592007696629,98.46,0.01667224187015866,99.5125,0.05196625590821107,98.48333333333333,0.05198699308829382,98.35,27.824122667312622
MNIST,2,./checkpoints_SAP/MNIST_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.022592321934488912,99.41041666666666,0.07680735075722138,98.10833333333333,0.06866147742532194,98.2,0.022799115290865302,99.40416666666667,0.07701412219802539,98.09166666666667,0.06892887649089098,98.19,0.025685175236935417,99.2625,0.07956510528922081,98.075,0.07201478855907917,98.08,26.618340492248535
MNIST,3,./checkpoints_SAP/MNIST_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.020182051458706458,99.37083333333334,0.05547365168047448,98.48333333333333,0.04975676261022454,98.65,0.020191186431019255,99.3625,0.055489509946356215,98.48333333333333,0.04974095096193487,98.65,0.015008259601037329,99.50833333333334,0.055729428856012724,98.55,0.04967148449774832,98.58,14.77468991279602
MNIST,4,./checkpoints_SAP/MNIST_CO/Run4_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.024816173067937295,99.32708333333333,0.0841472046772639,97.75,0.07655211197277531,98.05,0.02482829329930246,99.32916666666667,0.08414965237180393,97.74166666666666,0.07657466791337356,98.05,0.014277548245464762,99.59166666666667,0.0927627622683843,97.875,0.07577801681146958,98.2,70.76389384269714
MNIST,5,./checkpoints_SAP/MNIST_CO/Run5_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.025847496401208144,99.19166666666666,0.05328558629006147,98.425,0.03960508885998279,98.66,0.025770307917768756,99.19166666666666,0.0532101075053215,98.425,0.039528108304925265,98.66,0.018552955931052564,99.43125,0.04873538134495417,98.54166666666667,0.038667437349981626,98.79,49.975775480270386
Caltech101,1,./checkpoints_SAP/Caltech101_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.014456703729213394,99.88474836726854,0.45660429970747135,89.54650269023828,0.43496409087425114,89.85707699400645,0.01639241205161288,99.84633115635805,0.45943559033883524,89.54650269023828,0.4426698354379875,89.58045182111572,0.009654522724442479,99.92316557817902,0.44329269670184807,89.85395849346656,0.45966165785198115,89.90318118948824,3702.8546776771545
Caltech101,2,./checkpoints_SAP/Caltech101_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.005318859217565362,100.0,0.3997884128159692,91.00691775557263,0.5411613962517294,88.8427846934071,0.00781141910766392,99.98079139454475,0.407491559802707,90.62259800153728,0.5517430631946232,88.65836791147994,0.005297375761174292,100.0,0.4480854325299992,90.16141429669484,0.5185470327686856,88.79668049792531,3696.4941942691803
Caltech101,3,./checkpoints_SAP/Caltech101_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.010505817286724593,99.84633115635805,0.44820692232716186,89.62336664104535,0.4612980019721967,89.90318118948824,0.010808339235854066,99.8271225509028,0.45032648144319914,89.62336664104535,0.45974788725128807,89.85707699400645,0.012300970827458664,99.92316557817902,0.49872919516229886,88.77786318216756,0.49003175877931204,88.61226371599815,3699.6981620788574
Caltech101,4,./checkpoints_SAP/Caltech101_CO/Run4_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.04207035048556726,99.44295044179792,0.47223722742302066,89.31591083781706,0.477479535019744,88.56615952051636,0.04281275777795248,99.40453323088744,0.46959751285469414,89.31591083781706,0.47921059064570526,88.61226371599815,0.008166826498643554,99.98079139454475,0.4997658043023167,89.4696387394312,0.4795297176511456,89.94928538497003,3710.2483003139496
Caltech101,5,./checkpoints_SAP/Caltech101_CO/Run5_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.020541640438276828,99.78870533999232,0.44078760070126394,89.23904688700999,0.43408971214250464,89.48824343015214,0.0218126465739268,99.73107952362659,0.4431369745392327,89.31591083781706,0.43809743068250107,89.44213923467035,0.016415893335268904,99.8271225509028,0.4682980497739207,89.4696387394312,0.48561569500101387,88.88888888888889,3701.485105276108
KMNIST,1,./checkpoints_SAP/KMNIST_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.0007435461225559265,99.98125,0.03148156739282422,99.35,0.12632308083964744,97.43,0.0012736448853490098,99.95416666666667,0.03419914887663132,99.29166666666667,0.13460115401898512,97.32,0.0006361260522705076,99.98333333333333,0.03067566351037628,99.33333333333333,0.107544363055937,97.79,3635.4330039024353
KMNIST,2,./checkpoints_SAP/KMNIST_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.00279676564213878,99.91458333333334,0.028386523904123655,99.33333333333333,0.10547360893152655,97.71,0.0028183494366312515,99.9125,0.028598378827795385,99.33333333333333,0.10563814546950162,97.7,0.0011298497018312143,99.975,0.025033186916999208,99.33333333333333,0.10694406169950962,97.72,3637.2625687122345
KMNIST,3,./checkpoints_SAP/KMNIST_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,5.2867525004861215e-06,100.0,0.021746024785634897,99.575,0.10698768185300286,98.0,0.0005256160302463589,99.99166666666666,0.023560116652321692,99.49166666666666,0.1254203434887342,97.73,1.695197026549522e-06,100.0,0.0207851300213127,99.56666666666666,0.10928436166085302,98.02,3636.9002556800842
FashionMNIST,1,./checkpoints_SAP/FashionMNIST_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.139404361307621,94.925,0.20643933339913687,92.80833333333334,0.2170944971203804,92.19,0.13924073153734207,94.92708333333333,0.20624665888150534,92.83333333333333,0.21690507116317748,92.19,0.09197568079829216,96.89791666666666,0.19301361906528472,93.15,0.20628903095126153,92.91,639.7940831184387
FashionMNIST,2,./checkpoints_SAP/FashionMNIST_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.09296689868966738,96.83333333333333,0.1985623602469762,93.375,0.21344027532339097,92.63,0.09296652981638909,96.83541666666666,0.19856189246972403,93.375,0.21343993608355522,92.63,0.04560563360651334,98.61458333333333,0.22661596443255744,92.85833333333333,0.2347751245498657,92.71,373.44929599761963
FashionMNIST,3,./checkpoints_SAP/FashionMNIST_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.10958072585860888,96.06875,0.19452900020281474,93.19166666666666,0.20855084728598594,92.53,0.10959916508197784,96.06875,0.19455815017223357,93.19166666666666,0.20857928228974343,92.53,0.10470873641967773,96.31458333333333,0.2015119212071101,92.90833333333333,0.21367423009872435,92.34,468.8887622356415
USPS,1,./checkpoints_SAP/USPS_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.0025007963744932736,99.98285322359396,0.03359594658293106,99.039780521262,0.1394794813000449,96.51220727453911,0.0026638789296121305,99.96570644718793,0.033170712140832094,99.17695473251028,0.14018209053618313,96.56203288490283,0.0010909157003611723,99.98285322359396,0.03475572025232191,99.10836762688615,0.13084194396414126,97.20976581963129,3635.8392980098724
USPS,2,./checkpoints_SAP/USPS_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.00692431538230682,99.86282578875172,0.03731404906518844,98.97119341563786,0.16297957239979735,96.46238166417538,0.007138099366280418,99.86282578875172,0.03787362183615391,98.97119341563786,0.1630024338933659,96.46238166417538,0.006234745994537292,99.82853223593965,0.023800087167749843,99.38271604938272,0.17041194036521304,96.56203288490283,3637.109938144684
USPS,3,./checkpoints_SAP/USPS_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.0035006301243203745,99.91426611796982,0.024489537677350768,99.24554183813443,0.13557828278812117,96.81116093672148,0.00342639584223796,99.93141289437585,0.02417641990934339,99.24554183813443,0.13561123248985976,96.81116093672148,0.001038544397227548,99.96570644718793,0.027802804698631046,99.45130315500685,0.11325377342279576,97.25959142999501,3636.482437610626
Food101,1,./checkpoints_SAP/Food101_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.8374708442687988,72.65,1.3878068504333496,57.53333333333333,1.1691853134155274,62.88,0.8374485750198364,72.66666666666667,1.3877799433072409,57.53333333333333,1.169155944442749,62.88,0.4290106761455536,86.06666666666666,1.3418532053629557,60.0,1.0960828365325928,66.32,171.98260116577148
Food101,2,./checkpoints_SAP/Food101_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.6274057863553365,79.1,1.3706466910044353,57.93333333333333,1.079404659461975,64.96,0.6274036819140116,79.1,1.3706447534561157,57.93333333333333,1.0794015855789185,64.96,0.4317058059374491,85.56666666666666,1.2496374729474387,63.266666666666666,1.0575443340301514,68.64,102.74920439720154
Food101,3,./checkpoints_SAP/Food101_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.6070168217817943,79.63333333333334,1.1513132543563842,60.733333333333334,0.9390272270202636,68.24,0.6070513804753621,79.65,1.1513907243410746,60.666666666666664,0.9390777282714844,68.28,0.3678039619922638,89.03333333333333,1.252833922068278,64.33333333333333,0.9829039207458496,71.04,127.66211032867432
office31,1,./checkpoints_SAP/office31_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.015100907907948824,99.55629506378258,0.9692369874194264,78.66666666666667,1.0437096211245387,74.60035523978685,0.015065531978302047,99.61175818080976,0.9692389541077945,78.66666666666667,1.0436118584966574,74.60035523978685,0.009108248144012157,99.77814753189129,0.9488198393557428,78.44444444444444,1.0022552839180927,76.3765541740675,741.0948493480682
office31,2,./checkpoints_SAP/office31_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.011496743370163659,99.94453688297283,0.9942976186010573,72.88888888888889,0.9252724859261385,76.02131438721136,0.013026761862950908,99.88907376594564,1.0280694641007317,72.44444444444444,0.9362177095023607,75.66607460035524,0.002359944080889506,100.0,1.0299332287576464,77.11111111111111,1.004808558028714,77.26465364120781,3716.436553955078
office31,3,./checkpoints_SAP/office31_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.08802421755894514,98.61342207432058,1.0235470877753363,73.33333333333333,0.9614931364042509,73.8898756660746,0.08816926150737177,98.5579589572934,1.0245231586032444,73.33333333333333,0.961451447454693,73.71225577264654,0.049164040775657634,99.22351636161952,1.033501762813992,77.33333333333333,0.9592808338930933,79.57371225577265,3708.9927496910095
EMNIST,1,./checkpoints_SAP/EMNIST_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.11104271596727464,95.91646634615384,0.1563457935093305,94.47115384615384,0.1619696144050417,94.42788461538461,0.11103738308764803,95.91846955128206,0.15633853868796274,94.47115384615384,0.16196313636019252,94.42788461538461,0.08590491319266268,96.66165865384616,0.15300886629101557,94.81570512820512,0.16055200251249166,94.49038461538461,309.6079566478729
EMNIST,2,./checkpoints_SAP/EMNIST_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.10108078993522586,96.1738782051282,0.15273590011474414,94.74358974358974,0.1558031184125978,94.6298076923077,0.10088488272128579,96.17588141025641,0.15249168920593384,94.71153846153847,0.1556068145412092,94.63461538461539,0.0882971602014433,96.58052884615384,0.14940955207133905,94.86378205128206,0.14911397508345545,94.72115384615384,184.74343872070312
EMNIST,3,./checkpoints_SAP/EMNIST_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.08342720578329112,96.74679487179488,0.15433496504257888,94.57932692307692,0.15842227172321424,94.8125,0.08345709858605495,96.75180288461539,0.15437681554601743,94.57932692307692,0.15846878620079505,94.8076923076923,0.08594888330986485,96.69471153846153,0.1622928580794579,94.49919871794872,0.17044469456689862,94.5673076923077,309.45852875709534
SVHN,1,./checkpoints_SAP/SVHN_CO/Run1_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.13024957715758143,96.44398942069789,0.2273811274358465,93.55675380520101,0.23262032904944394,93.45421020282728,0.13022508497363663,96.44057674259875,0.22719354184363355,93.58405569585693,0.23250180666037842,93.48494161032575,0.14079489743264093,95.90307994198447,0.2414495264060562,93.21548017200192,0.22846712339635122,93.58097725875845,99.57512354850769
SVHN,2,./checkpoints_SAP/SVHN_CO/Run2_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.1329730278432303,96.20510195375822,0.23275882821080301,93.37246604327349,0.2067353444353671,94.0419483712354,0.13279407208483635,96.21022097090692,0.23254057460596567,93.37929151593748,0.20661543473628818,94.0381069452981,0.11803623091153913,96.8193840116031,0.22769728232777475,93.80929629376834,0.20462240030520815,94.21865396435157,74.68500900268555
SVHN,3,./checkpoints_SAP/SVHN_CO/Run3_checkpoint_CMC_Any_1.pth,SAP,CMC,Any,t,1,0.11700343561705423,96.71529732957939,0.2183964673022135,93.9799331103679,0.2065286355593414,94.2839582052858,0.11696107410604499,96.71529732957939,0.21835846049973895,93.9799331103679,0.20654524119997875,94.28779963122311,0.10050361412100983,97.14529477007082,0.2317271752645437,93.53627738720907,0.2116234432390737,94.17639827904118,642.2603464126587
USPS,1,./checkpoints_SAP/USPS_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.0025007963581049025,99.98285322359396,0.03359594658293106,99.039780521262,0.1394794813000449,96.51220727453911,0.08093590216898162,98.559670781893,0.11698977911872956,97.32510288065843,0.212305502150269,94.86796213253612,0.000742335871506124,99.98285322359396,0.031054127178268585,98.97119341563786,0.14484132074124045,97.01046337817638,3636.457669019699
USPS,2,./checkpoints_SAP/USPS_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.006924316354270958,99.86282578875172,0.03731404906518844,98.97119341563786,0.16297957239979735,96.46238166417538,0.044375050036218756,98.7997256515775,0.08762513773339521,97.80521262002743,0.22640622648126044,95.21674140508222,0.0018117023289471288,99.98285322359396,0.025877126102592535,99.519890260631,0.1465708663511704,96.91081215744893,3637.61106133461
USPS,3,./checkpoints_SAP/USPS_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.003500630268641838,99.91426611796982,0.024489537677350768,99.24554183813443,0.13557828278812117,96.81116093672148,0.07443738069553925,99.19410150891632,0.10145116174294624,97.73662551440329,0.20730797693274422,95.9142999501744,0.001232624885375461,99.98285322359396,0.01989902785387713,99.65706447187928,0.1385039704975704,97.01046337817638,3636.355874300003
office31,1,./checkpoints_SAP/office31_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.015100908093903414,99.55629506378258,0.9692369874194264,78.66666666666667,1.0437096211245387,74.60035523978685,0.03628148302576374,98.94620077648364,0.9991288086606397,77.33333333333333,1.0697937892554708,73.71225577264654,0.006731278317721165,99.88907376594564,0.9321409247091247,78.44444444444444,1.0075883357181854,77.797513321492,3722.734792947769
office31,2,./checkpoints_SAP/office31_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.011496743858811,99.94453688297283,0.9942976186010573,72.88888888888889,0.9252724859261385,76.02131438721136,0.0554942111192861,98.94620077648364,1.0498358556959364,71.77777777777777,0.9719554281150046,75.13321492007105,0.0019504673183956083,100.0,0.991451834374004,76.88888888888889,0.9966503282211602,78.3303730017762,3715.1270003318787
office31,3,./checkpoints_SAP/office31_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.0880242184556595,98.61342207432058,1.0235470877753363,73.33333333333333,0.9614931364042509,73.8898756660746,0.10959661623573574,97.78147531891292,1.0685686090257434,71.77777777777777,0.9997301626798315,72.11367673179396,0.03928510985206513,99.00166389351081,1.0112640847100152,75.11111111111111,0.952532830924378,76.02131438721136,3713.7608730793
EMNIST,1,./checkpoints_SAP/EMNIST_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.11104271533206488,95.91646634615384,0.1563457935093305,94.47115384615384,0.1619696144050417,94.42788461538461,0.14294462527793186,95.00801282051282,0.18717959257654654,93.69791666666667,0.1970683307458575,93.58173076923077,0.08463683334680704,96.73577724358974,0.15205782883060284,94.89583333333333,0.16121362442867113,94.52403846153847,3625.2210927009583
EMNIST,2,./checkpoints_SAP/EMNIST_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.10108078984209361,96.1738782051282,0.15273590011474414,94.74358974358974,0.1558031184125978,94.6298076923077,0.100297145674435,96.24198717948718,0.15161867584937658,94.7676282051282,0.15477851015300706,94.7451923076923,0.08744533408003358,96.66967147435898,0.15836372333459364,94.54727564102564,0.1577943320801625,94.64903846153847,3625.512372493744
EMNIST,3,./checkpoints_SAP/EMNIST_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.08342720590985547,96.74679487179488,0.15433496504257888,94.57932692307692,0.15842227172321424,94.8125,0.0841977527221808,96.70973557692308,0.1549837188078807,94.64342948717949,0.158879846479887,94.74038461538461,0.09167685637202783,96.42327724358974,0.1663450631002585,94.38301282051282,0.16787764142052486,94.36057692307692,3626.028709411621
Caltech101,1,./checkpoints_SAP/Caltech101_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.014456703544058024,99.88474836726854,0.45660429970747135,89.54650269023828,0.43496409087425114,89.85707699400645,0.04253288500420277,98.46331156358049,0.5255147846591738,87.93235972328978,0.519738170835707,88.33563854310742,0.006929231024570148,99.98079139454475,0.5172766743945123,89.39277478862414,0.52746022415359,88.19732595666206,3701.275856256485
Caltech101,2,./checkpoints_SAP/Caltech101_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.005318859087151579,100.0,0.3997884128159692,91.00691775557263,0.5411613962517294,88.8427846934071,0.20049006531113073,98.46331156358049,0.6773747973126873,86.62567255956957,0.8031817700468268,85.75380359612724,0.010543395784446312,99.84633115635805,0.4856311734092868,88.47040737893927,0.6148748055972939,87.87459658828953,3698.845901489258
Caltech101,3,./checkpoints_SAP/Caltech101_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.010505817574922954,99.84633115635805,0.44820692232716186,89.62336664104535,0.4612980019721967,89.90318118948824,0.04835719053636731,98.82827506723012,0.4985432457708561,88.47040737893927,0.5098529085139076,88.75057630244352,0.007305537471587079,99.96158278908952,0.43871698215271676,90.31514219830899,0.42644027267089357,90.82526509912402,3700.223436355591
MNIST,1,./checkpoints_SAP/MNIST_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.026275300286399822,99.19583333333334,0.05054816829164823,98.59166666666667,0.04600407714471221,98.48,0.028274873167276383,99.11041666666667,0.05180417501926422,98.475,0.048127800658345224,98.42,0.015546083454430724,99.49166666666666,0.05276203358049194,98.53333333333333,0.05126429044329561,98.37,3603.1928884983063
MNIST,2,./checkpoints_SAP/MNIST_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.022583846534291904,99.41041666666666,0.07680531905591488,98.10833333333333,0.06865999832339585,98.22,0.03500869479278723,98.93333333333334,0.09142780076464017,97.59166666666667,0.08151163654960691,97.71,0.01731953117530793,99.525,0.08079654005294044,98.0,0.06885261225402355,98.3,3602.8025681972504
MNIST,3,./checkpoints_SAP/MNIST_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.020180622356633347,99.37083333333334,0.05547246144029001,98.48333333333333,0.04975498824781971,98.65,0.025250359257217497,99.175,0.060749001904080314,98.35,0.05722186170427594,98.46,0.02061474603228271,99.42708333333333,0.05614329536010822,98.4,0.048323971085902306,98.55,3602.7430686950684
KMNIST,1,./checkpoints_SAP/KMNIST_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.000743692249188219,99.98125,0.031481720120413226,99.35,0.12632292856306304,97.43,0.16907606506347655,95.36666666666666,0.20832404390970866,94.28333333333333,0.34297306299209596,91.06,0.002331644709111667,99.94166666666666,0.03219186469501195,99.23333333333333,0.11692220684327186,97.3,3663.785599708557
KMNIST,2,./checkpoints_SAP/KMNIST_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.0027968021590738016,99.91458333333334,0.028386310510259742,99.33333333333333,0.1054716769810766,97.71,0.09812949215372403,97.10208333333334,0.12651157401005428,96.41666666666667,0.23768093543052674,93.57,0.001058063199923102,99.9625,0.026441466665831588,99.36666666666666,0.10684903708575294,98.0,3663.1441791057587
KMNIST,3,./checkpoints_SAP/KMNIST_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,5.287585569211236e-06,100.0,0.021745441480226873,99.575,0.10698627112096874,98.0,0.017734874915253992,99.34375,0.053394804400702316,98.61666666666666,0.13884977222178133,97.14,3.958794284168713e-06,100.0,0.02273236168946217,99.475,0.11124692414179445,97.94,3675.201829433441
Food101,1,./checkpoints_SAP/Food101_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.8391122476259867,72.65,1.389165997505188,57.666666666666664,1.1705585155487062,62.88,0.8537038413683573,72.35,1.3754168577194215,57.733333333333334,1.1731186599731445,62.72,0.6988645091056823,77.43333333333334,1.4242813460032144,58.666666666666664,1.211595838546753,63.2,3661.411846637726
Food101,2,./checkpoints_SAP/Food101_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.6275605742931366,79.15,1.3703766091664633,57.8,1.0793917161941529,64.96,0.6542770961125691,77.61666666666666,1.3742969353993735,56.86666666666667,1.088112463760376,64.0,0.5862979621887207,80.31666666666666,1.3799461917877198,60.0,1.2301619941711426,63.52,3645.7987174987793
Food101,3,./checkpoints_SAP/Food101_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.6068738185564677,79.71666666666667,1.150739224910736,60.6,0.9390557880401611,68.2,0.6368047095139822,78.93333333333334,1.1687296986579896,60.13333333333333,0.9681903438568116,67.96,0.521667996486028,83.36666666666666,1.3137751032511393,60.0,1.0937161987304687,65.72,3625.2579379081726
